"Board_Name", "Article_URL"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1540782414.A.B0A.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1540542708.A.5F6.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1540261768.A.6E2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1540019003.A.27D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539924126.A.851.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539879370.A.FF9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539771566.A.45B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539580473.A.6F9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539384032.A.666.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539362450.A.E2D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1539177982.A.61C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1538800782.A.208.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1538535979.A.132.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1538103906.A.ECB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1538039612.A.1BE.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1537931919.A.462.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1537770319.A.B11.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1537716976.A.43B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1537359421.A.88A.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1537084927.A.BD9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1536198269.A.1DC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1536025941.A.5A4.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1535962302.A.2C9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1535888342.A.4D4.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1534737988.A.8AC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1534485522.A.BCA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1534434650.A.FE2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1534399080.A.AAC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1533712620.A.FE8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1533607016.A.CD2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1533447869.A.528.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1532484863.A.2F8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1532202551.A.353.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1531863127.A.D09.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1531829044.A.A82.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1531817203.A.EA7.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1531206842.A.8B8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1530366038.A.3D4.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1529852180.A.3CC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1528347657.A.1F7.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1528046794.A.161.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1527972566.A.450.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1527220902.A.0DC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1524644309.A.22C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1524380984.A.D84.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1524149480.A.839.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1523980172.A.1A2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1523464468.A.204.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1523441584.A.BAF.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1523172586.A.6C6.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1522691289.A.9DA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1522470424.A.66E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1522028294.A.E02.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1521872982.A.9BB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1521868518.A.6DA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1521856087.A.999.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1521775115.A.E34.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1521263347.A.652.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1519916669.A.2F9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1519701122.A.497.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1519586912.A.3E4.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1518750755.A.2D0.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1518669100.A.20D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1518531792.A.F20.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1517807903.A.0AB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1517454601.A.838.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1517110439.A.D36.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516852718.A.440.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516714737.A.D3F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516668568.A.27C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516628228.A.C36.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516608941.A.C15.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1516441893.A.B27.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1515243867.A.E6D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1514959626.A.C7F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1514779380.A.B4C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1514366852.A.908.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1514349219.A.A1E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1513867540.A.DD1.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1513342066.A.879.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1513140195.A.B7C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1512998589.A.470.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1512665826.A.DDC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511856478.A.D79.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511848407.A.C51.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511719593.A.A4E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511695112.A.A88.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511597566.A.2EB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511167502.A.56B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1511149467.A.3FA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1510908419.A.509.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1510624207.A.D1E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1510614383.A.700.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1510009721.A.C82.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1509849572.A.ACE.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1508888379.A.523.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1508573934.A.DDA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1508391932.A.F93.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1508374786.A.2A2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1507908232.A.0DA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1507701971.A.805.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1507326288.A.60C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1507195751.A.F20.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1507173815.A.4A8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506758479.A.001.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506741491.A.75F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506595818.A.8E5.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506563999.A.B9A.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506519086.A.F04.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506440126.A.52D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506410088.A.668.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506339639.A.50B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1506337595.A.FAE.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1504775369.A.AF7.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1504246822.A.F7B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1503850676.A.65D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1503592461.A.378.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1503045322.A.E57.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502818670.A.ABC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502335080.A.61C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502242370.A.113.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502182760.A.071.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502162406.A.C21.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1502087226.A.A36.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501745324.A.0B1.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501744931.A.3F2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501736648.A.8A0.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501622261.A.070.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501147762.A.93C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501131292.A.CF8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501123504.A.87E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501116706.A.16F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1501037625.A.C86.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1500862015.A.03F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1500364175.A.EA3.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1500127438.A.596.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1499936643.A.350.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1499825329.A.445.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1499237336.A.591.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498964563.A.81B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498709261.A.C39.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498645764.A.3BD.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498535702.A.E9A.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498485041.A.216.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498107718.A.32A.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498051347.A.9AD.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1498025625.A.812.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1497921079.A.0DB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1497779566.A.670.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1497718808.A.1D7.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1497534867.A.CDB.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1497054651.A.5A6.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1496481929.A.F9C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1496419211.A.E9F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1495514178.A.C04.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1495433122.A.3B3.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1494860526.A.E93.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1493515825.A.B76.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1493462712.A.981.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1493379394.A.8FF.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1493348865.A.6B3.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1493282779.A.57F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1492923419.A.164.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1492750517.A.E7E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1492004996.A.201.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491976376.A.D76.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491970036.A.9C2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491968033.A.254.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491926174.A.BC1.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491883064.A.E21.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491626946.A.5D3.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491623709.A.050.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491552791.A.50D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491460740.A.390.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491341437.A.83B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1491070080.A.29F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490962530.A.84B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490615780.A.E5E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490606593.A.9D5.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490589499.A.38F.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490340400.A.A46.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1490339173.A.99B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1489832096.A.CAF.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1489650978.A.6FC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1489168673.A.E9C.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1489058248.A.E9B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1488730693.A.FC0.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1488201983.A.268.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1488201974.A.56E.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1487811570.A.B92.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1487697588.A.507.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1487648028.A.B63.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1487121720.A.D1D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1486343163.A.D7D.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1485921374.A.B24.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1485614238.A.145.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1485597017.A.B2B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1484551138.A.D56.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1484541864.A.BD9.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1484311202.A.AFA.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1484284454.A.9C2.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1482721751.A.6D3.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1482279914.A.71B.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1482195186.A.2D8.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1482111955.A.DAC.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1482039779.A.123.html"
"C_Chat", "https://www.ptt.cc/bbs/C_Chat/M.1481770950.A.181.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561221039.A.312.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561213769.A.7E9.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561212826.A.4A3.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561208014.A.3B9.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561206024.A.D65.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561205863.A.E61.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561197644.A.A11.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561182497.A.F7A.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561174443.A.719.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561173042.A.36B.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561172726.A.51A.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561167328.A.DF6.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561151868.A.EC4.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561139360.A.98A.html"
"Gossiping", "https://www.ptt.cc/bbs/Gossiping/M.1561135407.A.E3D.html"
