"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"NBA#M.1520058383.A.B7B#00000", "carotyao", "剛剛早先Teague的嚴重惡意犯規後<br>https://www.ptt.cc/bbs/NBA/M.1520056417.A.6F0.html<br><br>受傷中的灰狼球員Jimmy Butler也在推特發表了言論<br><br>https://twitter.com/JimmyButler/status/969811925742780417<br>haven't used Twitter in years. But yeah Jeff that’s what I like to see.<br>Rubio getting up quick for no reason.<br><br>我好久沒有用推特了，<br>不過Jeff你這樣做是我想看到的，<br>Rubio他這麼快彈起來根本是想起爭議(根本沒理由要起來的這麼快的意思)。<br><br><br>.................<br>........................................<br>.........................................................<br><br>--<br>", "", ""
"NBA#M.1520058383.A.B7B#00001", "joulin      ", "JB明星賽事件已經黑了 現在又要更黑了，這隊真的是吉巴狼   吉巴的隊伍有夠G8開始希望這流氓隊沒有季後賽可以打了  爵士加油", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00002", "YujunMa     ", "ZZZ", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00003", "a894392000  ", "吉巴狼 真的吉巴", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00004", "mhkt        ", ".... JB是喊燒喔，灰狼持續下探 還在有心情嘲諷", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00005", "cyp001      ", "垃圾隊", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00006", "hitomi7636  ", "關你屁事啊...y", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00007", "forwhat90   ", "也太中二了吧......", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00008", "demon77885  ", ".........", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00009", "bbbruce     ", "誇張，zaza要不要加入灰狼？", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00010", "aa01081008tw", "流氓隊XDDD", "03/03 14:27", "0"
"NBA#M.1520058383.A.B7B#00011", "htggh556    ", "無言", "03/03 14:28", "0"
"NBA#M.1520058383.A.B7B#00012", "chi12345678 ", "原來有預知能力呢  知道RU會很快起來所以撞人是對的龍大慢了", "03/03 14:28", "1"
"NBA#M.1520058383.A.B7B#00013", "billt0523   ", "?????", "03/03 14:28", "0"
"NBA#M.1520058383.A.B7B#00014", "Sammy0820   ", "中二隊", "03/03 14:28", "0"
"NBA#M.1520058383.A.B7B#00015", "blackheart33", "沒品 灰狼遲早業力引爆", "03/03 14:28", "0"
"NBA#M.1520058383.A.B7B#00016", "yuechen     ", "有些球迷最喜歡的硬漢防守", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00017", "efbnm753    ", "幹 哈哈哈哈 輸球輸到開始病了", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00018", "js2a117573  ", "明尼蘇達8+9隊 一下單挑一下隊友耍髒還喊燒", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00019", "killerwang  ", "傷兵能不能安靜點啊~敗人品嗎", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00020", "WSzc        ", "馬的灰狼找一堆流氓入隊幹嘛", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00021", "qui0914     ", "哈哈哈哈哈哈 JB黑到發亮了 想當年在公牛塑造的勵志故事 全毀了", "03/03 14:29", "1"
"NBA#M.1520058383.A.B7B#00022", "hitomi7636  ", "他是被姆斯電到腦袋有點秀抖了喔", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00023", "ba770a2     ", "我狼一堆乖寶寶會不會被帶壞XD", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00024", "Wojnarowski ", "JB超黑", "03/03 14:29", "0"
"NBA#M.1520058383.A.B7B#00025", "lhtltyh     ", "吉巴持續自爆", "03/03 14:30", "0"
"NBA#M.1520058383.A.B7B#00026", "wowkg21     ", "因為教練就是流氓 幹他媽的垃圾席", "03/03 14:30", "0"
"NBA#M.1520058383.A.B7B#00027", "nastycurry  ", "國中生", "03/03 14:30", "0"
"NBA#M.1520058383.A.B7B#00028", "omage       ", "吉八狼梨季後賽也才兩場勝差而已，祝你下去", "03/03 14:30", "0"
"NBA#M.1520058383.A.B7B#00029", "aa01081008tw", "打球髒把人幹下場甚至毀人生涯..還真有這種球迷喜歡喜歡這種風格的真的恐怖..反正就是硬夠火爆贏就是爽", "03/03 14:30", "1"
"NBA#M.1520058383.A.B7B#00030", "mhkt        ", "JB閉上嘴巴  乖乖養傷吧", "03/03 14:30", "0"
"NBA#M.1520058383.A.B7B#00031", "dreaner     ", "支持惡犯？？", "03/03 14:31", "0"
"NBA#M.1520058383.A.B7B#00032", "gogobala5566", "吉巴這特質有資格加入勇士", "03/03 14:31", "0"
