"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"NBA#M.1519552715.A.A9D#00000", "linschng", "https://imgur.com/5YsGSzn<br>這球威少搶籃板往尼克楊身上撞，下來腳還把尼克楊勾在地上<br><br>人在空中時他的腰跟腳也有出力，對尼克楊而言這動作也很危險吧<br><br>不知道為什麼大家只討論ZAZA，在我看來威少自己的動作也有很大問題啊<br><br>先說我自己也覺得ZAZA很髒，但威少動作我也覺得髒阿<br><br>不知道大家如何看待威少壓尼克楊的動作?<br><br>--<br>", "", ""
"NBA#M.1519552715.A.A9D#00001", "PGCHAI      ", ".", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00002", "MrSatan     ", "穿搭滿乾淨的", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00003", "wayne64001  ", "先扯別人囉", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00004", "wastedoor   ", "Westbrook真的先髒 zaza也算幫隊友出一口氣，扯平了 ok?", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00005", "Sammy0820   ", "開始了", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00006", "QoGIVoQ     ", "我今天最期待的就是這篇", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00007", "live147222  ", "來了，逆轉裁判", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00008", "john91018   ", "來了", "02/25 17:59", "0"
"NBA#M.1519552715.A.A9D#00009", "BoYuYou     ", "前科犯VS良民，懂？", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00010", "B05504021   ", "來了來了", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00011", "x851221     ", "終於等到了", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00012", "yao860718   ", "反串？ 龜龜在空中那個動作很難動吧", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00013", "seed800506  ", "泥巴戰來摟", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00014", "Maxhuge     ", "來了", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00015", "aqqwww      ", "某W真的笑死 幫隊友出氣是用這種方式.", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00016", "jlincredible", "如果不是發生在勇雷 而是其他隊伍應該也不會放大成這樣", "02/25 18:00", "1"
"NBA#M.1519552715.A.A9D#00017", "blackheart33", "風向帶起來", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00018", "s870098123  ", "你最懂籃球", "02/25 18:00", "0"
"NBA#M.1519552715.A.A9D#00019", "birdruei    ", "狗咬狗一嘴毛", "02/25 18:01", "0"
"NBA#M.1519552715.A.A9D#00020", "cow09421    ", "讚", "02/25 18:01", "0"
"NBA#M.1519552715.A.A9D#00021", "terminator3 ", "讚 懂籃球的優質球迷!!!!!!!", "02/25 18:01", "0"
"NBA#M.1519552715.A.A9D#00022", "birdman5656 ", "反串？", "02/25 18:01", "0"
"NBA#M.1519552715.A.A9D#00023", "Knicksmelo  ", "Westbrook空中被Zaza偷頂一下", "02/25 18:01", "0"
"NBA#M.1519552715.A.A9D#00024", "DickCowBoy  ", "某門很棒捏", "02/25 18:02", "0"
"NBA#M.1519552715.A.A9D#00025", "jlincredible", "ZAZA 髒已經是大多數球員公認的吧.. 西河也沒多乾淨就是", "02/25 18:02", "1"
"NBA#M.1519552715.A.A9D#00026", "gp03dan     ", "感覺可以再戰好久，先去買雞排", "02/25 18:02", "0"
