"Serial_Number", "User_ID", "Main_Content", "Time", "Max_Word_Indicator"
"sex#M.1459549967.A.C48#00000", "rxxken", "我跟閃光交往已經4年了，第一年跟第二年性生活都還很穩定，一直到最近這兩年幾乎是<br>一個月一次。<br><br>有時候甚至連一個月一次都沒有，她也沒主動要過。<br><br>甚至跟她要她會直接把我推開說我不想做走開。<br><br>還有閃光的下體味道有點重。他自己似乎也有發現。<br><br>我不曉得是不是因為這原因導致她不喜歡打砲。<br><br>我也不好意思跟她提這問題。<br><br>但是又會懷疑是不是在外面有怎樣。<br><br>是不是不能做只是不跟你做這樣。<br><br><br>惡性循環下我在外面也已經不止一個性伴侶了。<br><br><br>往好處想就是閃光常發炎不喜歡，往壞處想就是外面有男人？<br><br><br>我們一星期只有假日她才會來住我家。<br><br>平常連˙line都不會。<br><br>--<br>", "", ""
"sex#M.1459549967.A.C48#00001", "jenny60234", "呵 你都上別人了 還懷疑女友跟你一樣噁心", "04/02 06:35", "0"
"sex#M.1459549967.A.C48#00002", "TyrekeEvans", "久了難免 正常啦", "04/02 06:36", "0"
"sex#M.1459549967.A.C48#00003", "Timmy0219", "首噓", "04/02 06:39", "0"
"sex#M.1459549967.A.C48#00004", "pilifonbao", "帶她去檢查啊，這也能廢話一篇", "04/02 06:41", "0"
"sex#M.1459549967.A.C48#00005", "MrUncle", "想噓你,內心卻又小小忌妒,居然還有自己送上門的砲", "04/02 06:41", "0"
"sex#M.1459549967.A.C48#00006", "EVILMAYCRY", "去女版還是法西斯，看看你女友有沒有發文", "04/02 06:42", "0"
"sex#M.1459549967.A.C48#00007", "sen042221", "都這樣幹嘛不分手= = 感覺你也不是很愛啊", "04/02 06:43", "0"
"sex#M.1459549967.A.C48#00008", "jenny60234", "呵呵你是廢物嗎 有人要打砲你就打 真有主見 少拿廢話，當藉口", "04/02 06:45", "0"
"sex#M.1459549967.A.C48#00009", "jenny60234", "你女友只是不想因為你得病而已 你該擔心的是你自己", "04/02 06:47", "0"
"sex#M.1459549967.A.C48#00010", "hateself", "不就很委屈", "04/02 06:49", "0"
"sex#M.1459549967.A.C48#00011", "ybw", "是不會帶她去看醫生喔！搞不好就是你害她變成臭鮑的", "04/02 06:52", "0"
"sex#M.1459549967.A.C48#00012", "jenny60234", "都交往這麼久了連討論也不會 然後劈腿還找藉口", "04/02 06:52", "0"
"sex#M.1459549967.A.C48#00013", "tiger283127", "自己先做錯，還義正嚴詞", "04/02 06:54", "0"
"sex#M.1459549967.A.C48#00014", "jenny60234", "都說沒意見還扯什麼前因後果 劈腿了真是委屈 都是they的錯", "04/02 06:54", "1"
"sex#M.1459549967.A.C48#00015", "ioioi95100", "哥...好好疼愛跟你在一起的女孩吧", "04/02 06:57", "0"
"sex#M.1459549967.A.C48#00016", "jenny60234", "所以? 你劈腿的問題是要問什麼?你是想大家都說你女友也亂搞 然後討拍拍嗎?", "04/02 07:00", "1"
"sex#M.1459549967.A.C48#00017", "hateself", "因為不跟你做愛 所以造成你偷吃 我也覺得你委屈了", "04/02 07:01", "0"
